month,term,value
2016-08-01,Kerala,0.0
2016-09-01,Kerala,2.64
2016-10-01,Kerala,0.0
2016-11-01,Kerala,0.0
2016-12-01,Kerala,2.46
2017-01-01,Kerala,0.0
2017-02-01,Kerala,0.0
2017-03-01,Kerala,0.0
2017-04-01,Kerala,2.38
2017-05-01,Kerala,0.0
2017-06-01,Kerala,0.0
2017-07-01,Kerala,0.0
2017-08-01,Kerala,0.0
2017-09-01,Kerala,0.0
2017-10-01,Kerala,0.0
2017-11-01,Kerala,0.0
2017-12-01,Kerala,0.0
2018-01-01,Kerala,0.0
2018-02-01,Kerala,0.0
2018-03-01,Kerala,0.0
2018-04-01,Kerala,0.0
2018-05-01,Kerala,2.21
2018-06-01,Kerala,2.24
2018-07-01,Kerala,4.42
2018-08-01,Kerala,100.0
2018-09-01,Kerala,0.0
2018-10-01,Kerala,0.0
2018-11-01,Kerala,2.19
2018-12-01,Kerala,0.0
2019-01-01,Kerala,0.0
2019-02-01,Kerala,2.3
2019-03-01,Kerala,0.0
2019-04-01,Kerala,0.0
2019-05-01,Kerala,0.0
2019-06-01,Kerala,0.0
2019-07-01,Kerala,4.19
2019-08-01,Kerala,0.0
2019-09-01,Kerala,0.0
2019-10-01,Kerala,0.0
2019-11-01,Kerala,0.0
2019-12-01,Kerala,2.01
2020-01-01,Kerala,0.0
2020-02-01,Kerala,0.0
2020-03-01,Kerala,3.44
2020-04-01,Kerala,1.73
2020-05-01,Kerala,0.0
2020-06-01,Kerala,0.0
2020-07-01,Kerala,0.0
2020-08-01,Kerala,0.0
2020-09-01,Kerala,0.0
2020-10-01,Kerala,0.0
2020-11-01,Kerala,1.9
2020-12-01,Kerala,0.0
2021-01-01,Kerala,0.0
2021-02-01,Kerala,2.06
2021-03-01,Kerala,1.81
2021-04-01,Kerala,0.0
2021-05-01,Kerala,0.0
2015-01-01,Las Vegas,2.51
2015-02-01,Las Vegas,0.0
2015-03-01,Las Vegas,0.0
2015-04-01,Las Vegas,5.07
2015-05-01,Las Vegas,4.9
2015-06-01,Las Vegas,0.0
2015-07-01,Las Vegas,7.34
2015-08-01,Las Vegas,4.85
2015-09-01,Las Vegas,2.36
2015-10-01,Las Vegas,0.0
2015-11-01,Las Vegas,0.0
2015-12-01,Las Vegas,2.32
2016-01-01,Las Vegas,2.37
2016-02-01,Las Vegas,0.0
2016-03-01,Las Vegas,2.33
2016-04-01,Las Vegas,2.39
2016-05-01,Las Vegas,4.7
2016-06-01,Las Vegas,0.0
2016-07-01,Las Vegas,0.0
2016-08-01,Las Vegas,0.0
2016-09-01,Las Vegas,0.0
2016-10-01,Las Vegas,2.38
2016-11-01,Las Vegas,2.4
2016-12-01,Las Vegas,0.0
2017-01-01,Las Vegas,2.2
2017-02-01,Las Vegas,4.69
2017-03-01,Las Vegas,2.11
2017-04-01,Las Vegas,4.5
2017-05-01,Las Vegas,2.24
2017-06-01,Las Vegas,0.0
2017-07-01,Las Vegas,7.04
2017-08-01,Las Vegas,4.47
2017-09-01,Las Vegas,6.84
2017-10-01,Las Vegas,100.0
2017-11-01,Las Vegas,2.18
2017-12-01,Las Vegas,0.0
2018-01-01,Las Vegas,2.04
2018-02-01,Las Vegas,4.49
2018-03-01,Las Vegas,0.0
2018-04-01,Las Vegas,4.21
2018-05-01,Las Vegas,2.09
2018-06-01,Las Vegas,2.12
2018-07-01,Las Vegas,2.09
2018-08-01,Las Vegas,4.1
2018-09-01,Las Vegas,0.0
2018-10-01,Las Vegas,2.02
2018-11-01,Las Vegas,2.07
2018-12-01,Las Vegas,4.19
2019-01-01,Las Vegas,6.02
2019-02-01,Las Vegas,10.86
2019-03-01,Las Vegas,3.98
2019-04-01,Las Vegas,6.24
2019-05-01,Las Vegas,3.9
2019-06-01,Las Vegas,6.1
2019-07-01,Las Vegas,1.98
2019-08-01,Las Vegas,1.97
2019-09-01,Las Vegas,0.0
2019-10-01,Las Vegas,5.52
2019-11-01,Las Vegas,1.92
2019-12-01,Las Vegas,1.9
2020-01-01,Las Vegas,1.81
2020-02-01,Las Vegas,3.7
2020-03-01,Las Vegas,0.0
2020-04-01,Las Vegas,1.64
2020-05-01,Las Vegas,1.62
2020-06-01,Las Vegas,3.38
2020-07-01,Las Vegas,10.38
2020-08-01,Las Vegas,5.19
2020-09-01,Las Vegas,3.38
2020-10-01,Las Vegas,1.75
2020-11-01,Las Vegas,7.17
2020-12-01,Las Vegas,1.81
2021-01-01,Las Vegas,1.77
2021-02-01,Las Vegas,3.88
2021-03-01,Las Vegas,5.13
2021-04-01,Las Vegas,0.0
2021-05-01,Las Vegas,0.0
2015-01-01,Louisiana,1.96
2015-02-01,Louisiana,2.1
2015-03-01,Louisiana,1.91
2015-04-01,Louisiana,1.98
2015-05-01,Louisiana,1.91
2015-06-01,Louisiana,3.91
2015-07-01,Louisiana,0.0
2015-08-01,Louisiana,1.9
2015-09-01,Louisiana,1.85
2015-10-01,Louisiana,3.51
2015-11-01,Louisiana,3.61
2015-12-01,Louisiana,0.0
2016-01-01,Louisiana,1.85
2016-02-01,Louisiana,3.83
2016-03-01,Louisiana,0.0
2016-04-01,Louisiana,1.87
2016-05-01,Louisiana,0.0
2016-06-01,Louisiana,0.0
2016-07-01,Louisiana,3.95
2016-08-01,Louisiana,100.0
2016-09-01,Louisiana,7.78
2016-10-01,Louisiana,1.86
2016-11-01,Louisiana,3.75
2016-12-01,Louisiana,0.0
2017-01-01,Louisiana,3.43
2017-02-01,Louisiana,1.83
2017-03-01,Louisiana,3.29
2017-04-01,Louisiana,0.0
2017-05-01,Louisiana,3.5
2017-06-01,Louisiana,0.0
2017-07-01,Louisiana,0.0
2017-08-01,Louisiana,3.49
2017-09-01,Louisiana,3.56
2017-10-01,Louisiana,1.7
2017-11-01,Louisiana,0.0
2017-12-01,Louisiana,1.73
2018-01-01,Louisiana,1.59
2018-02-01,Louisiana,1.75
2018-03-01,Louisiana,0.0
2018-04-01,Louisiana,1.64
2018-05-01,Louisiana,0.0
2018-06-01,Louisiana,4.96
2018-07-01,Louisiana,0.0
2018-08-01,Louisiana,3.2
2018-09-01,Louisiana,1.63
2018-10-01,Louisiana,1.58
2018-11-01,Louisiana,0.0
2018-12-01,Louisiana,1.64
2019-01-01,Louisiana,3.14
2019-02-01,Louisiana,0.0
2019-03-01,Louisiana,0.0
2019-04-01,Louisiana,0.0
2019-05-01,Louisiana,3.05
2019-06-01,Louisiana,0.0
2019-07-01,Louisiana,1.55
2019-08-01,Louisiana,0.0
2019-09-01,Louisiana,0.0
2019-10-01,Louisiana,2.87
2019-11-01,Louisiana,0.0
2019-12-01,Louisiana,4.45
2020-01-01,Louisiana,2.82
2020-02-01,Louisiana,1.44
2020-03-01,Louisiana,1.27
2020-04-01,Louisiana,3.83
2020-05-01,Louisiana,0.0
2020-06-01,Louisiana,0.0
2020-07-01,Louisiana,1.35
2020-08-01,Louisiana,4.06
2020-09-01,Louisiana,2.64
2020-10-01,Louisiana,0.0
2020-11-01,Louisiana,0.0
2020-12-01,Louisiana,0.0
2021-01-01,Louisiana,5.51
2021-02-01,Louisiana,1.52
2021-03-01,Louisiana,1.33
2021-04-01,Louisiana,2.82
2021-05-01,Louisiana,0.0
2015-01-01,Mental illness,16.99
2015-02-01,Mental illness,59.35
2015-03-01,Mental illness,37.32
2015-04-01,Mental illness,30.05
2015-05-01,Mental illness,53.98
2015-06-01,Mental illness,25.45
2015-07-01,Mental illness,33.19
2015-08-01,Mental illness,41.13
2015-09-01,Mental illness,24.04
2015-10-01,Mental illness,53.28
2015-11-01,Mental illness,50.95
2015-12-01,Mental illness,47.12
2016-01-01,Mental illness,60.17
2016-02-01,Mental illness,58.24
2016-03-01,Mental illness,51.31
2016-04-01,Mental illness,16.23
2016-05-01,Mental illness,39.81
2016-06-01,Mental illness,54.04
2016-07-01,Mental illness,47.1
2016-08-01,Mental illness,30.39
2016-09-01,Mental illness,25.34
2016-10-01,Mental illness,28.26
2016-11-01,Mental illness,40.67
2016-12-01,Mental illness,39.31
2017-01-01,Mental illness,59.59
2017-02-01,Mental illness,47.74
2017-03-01,Mental illness,57.16
2017-04-01,Mental illness,60.97
2017-05-01,Mental illness,49.32
2017-06-01,Mental illness,28.2
2017-07-01,Mental illness,39.78
2017-08-01,Mental illness,41.68
2017-09-01,Mental illness,50.22
2017-10-01,Mental illness,55.28
2017-11-01,Mental illness,40.72
2017-12-01,Mental illness,63.84
2018-01-01,Mental illness,38.06
2018-02-01,Mental illness,57.09
2018-03-01,Mental illness,62.32
2018-04-01,Mental illness,42.82
2018-05-01,Mental illness,45.97
2018-06-01,Mental illness,60.98
2018-07-01,Mental illness,46.01
2018-08-01,Mental illness,38.26
2018-09-01,Mental illness,67.25
2018-10-01,Mental illness,82.15
2018-11-01,Mental illness,70.16
2018-12-01,Mental illness,56.86
2019-01-01,Mental illness,74.88
2019-02-01,Mental illness,62.57
2019-03-01,Mental illness,67.5
2019-04-01,Mental illness,63.49
2019-05-01,Mental illness,66.14
2019-06-01,Mental illness,62.04
2019-07-01,Mental illness,53.65
2019-08-01,Mental illness,100.0
2019-09-01,Mental illness,76.46
2019-10-01,Mental illness,77.98
2019-11-01,Mental illness,58.45
2019-12-01,Mental illness,77.18
2020-01-01,Mental illness,82.73
2020-02-01,Mental illness,90.91
2020-03-01,Mental illness,85.32
2020-04-01,Mental illness,77.68
2020-05-01,Mental illness,65.99
2020-06-01,Mental illness,91.76
2020-07-01,Mental illness,64.52
2020-08-01,Mental illness,93.91
2020-09-01,Mental illness,60.09
2020-10-01,Mental illness,80.02
2020-11-01,Mental illness,51.66
2020-12-01,Mental illness,76.67
2021-01-01,Mental illness,86.78
2021-02-01,Mental illness,62.53
2021-03-01,Mental illness,89.79
2021-04-01,Mental illness,95.04
2021-05-01,Mental illness,0.0
2015-01-01,Migrant children,0.0
2015-02-01,Migrant children,0.0
2015-03-01,Migrant children,1.33
2015-04-01,Migrant children,0.0
2015-05-01,Migrant children,0.0
2015-06-01,Migrant children,0.0
2015-07-01,Migrant children,0.0
2015-08-01,Migrant children,0.0
2015-09-01,Migrant children,1.28
2015-10-01,Migrant children,0.0
2015-11-01,Migrant children,0.0
2015-12-01,Migrant children,0.0
2016-01-01,Migrant children,0.0
2016-02-01,Migrant children,0.0
2016-03-01,Migrant children,0.0
2016-04-01,Migrant children,0.0
2016-05-01,Migrant children,0.0
2016-06-01,Migrant children,0.0
2016-07-01,Migrant children,0.0
2016-08-01,Migrant children,0.0
2016-09-01,Migrant children,0.0
2016-10-01,Migrant children,0.0
2016-11-01,Migrant children,0.0
2016-12-01,Migrant children,0.0
2017-01-01,Migrant children,0.0
2017-02-01,Migrant children,0.0
2017-03-01,Migrant children,0.0
2017-04-01,Migrant children,1.22
2017-05-01,Migrant children,0.0
2017-06-01,Migrant children,0.0
2017-07-01,Migrant children,0.0
2017-08-01,Migrant children,0.0
2017-09-01,Migrant children,0.0
2017-10-01,Migrant children,0.0
2017-11-01,Migrant children,0.0
2017-12-01,Migrant children,0.0
2018-01-01,Migrant children,0.0
2018-02-01,Migrant children,0.0
2018-03-01,Migrant children,1.11
2018-04-01,Migrant children,2.29
2018-05-01,Migrant children,3.4
2018-06-01,Migrant children,100.0
2018-07-01,Migrant children,4.54
2018-08-01,Migrant children,1.11
2018-09-01,Migrant children,3.4
2018-10-01,Migrant children,2.19
2018-11-01,Migrant children,0.0
2018-12-01,Migrant children,2.28
2019-01-01,Migrant children,1.09
2019-02-01,Migrant children,0.0
2019-03-01,Migrant children,1.08
2019-04-01,Migrant children,0.0
2019-05-01,Migrant children,0.0
2019-06-01,Migrant children,5.52
2019-07-01,Migrant children,5.37
2019-08-01,Migrant children,3.2
2019-09-01,Migrant children,0.0
2019-10-01,Migrant children,1.0
2019-11-01,Migrant children,2.08
2019-12-01,Migrant children,0.0
2020-01-01,Migrant children,0.98
2020-02-01,Migrant children,1.0
2020-03-01,Migrant children,0.88
2020-04-01,Migrant children,0.89
2020-05-01,Migrant children,0.0
2020-06-01,Migrant children,2.76
2020-07-01,Migrant children,0.94
2020-08-01,Migrant children,0.0
2020-09-01,Migrant children,0.92
2020-10-01,Migrant children,2.85
2020-11-01,Migrant children,3.9
2020-12-01,Migrant children,0.0
2021-01-01,Migrant children,0.0
2021-02-01,Migrant children,0.0
2021-03-01,Migrant children,1.86
2021-04-01,Migrant children,2.95
2021-05-01,Migrant children,0.0
2015-01-01,Narcissism,25.82
2015-02-01,Narcissism,0.0
2015-03-01,Narcissism,50.41
2015-04-01,Narcissism,52.19
2015-05-01,Narcissism,50.48
2015-06-01,Narcissism,25.79
2015-07-01,Narcissism,0.0
2015-08-01,Narcissism,100.0
2015-09-01,Narcissism,73.07
2015-10-01,Narcissism,23.13
2015-11-01,Narcissism,0.0
2015-12-01,Narcissism,47.74
2016-01-01,Narcissism,24.38
2016-02-01,Narcissism,0.0
2016-03-01,Narcissism,47.98
2016-04-01,Narcissism,73.99
2016-05-01,Narcissism,0.0
2016-06-01,Narcissism,25.27
2016-07-01,Narcissism,0.0
2016-08-01,Narcissism,52.77
2016-09-01,Narcissism,0.0
2016-10-01,Narcissism,49.08
2016-11-01,Narcissism,0.0
2016-12-01,Narcissism,23.9
2017-01-01,Narcissism,45.28
2017-02-01,Narcissism,24.18
2017-03-01,Narcissism,0.0
2017-04-01,Narcissism,23.16
2017-05-01,Narcissism,92.24
2017-06-01,Narcissism,24.48
2017-07-01,Narcissism,24.18
2017-08-01,Narcissism,0.0
2017-09-01,Narcissism,23.48
2017-10-01,Narcissism,22.4
2017-11-01,Narcissism,22.5
2017-12-01,Narcissism,45.65
2018-01-01,Narcissism,21.03
2018-02-01,Narcissism,46.27
2018-03-01,Narcissism,42.09
2018-04-01,Narcissism,0.0
2018-05-01,Narcissism,21.49
2018-06-01,Narcissism,65.41
2018-07-01,Narcissism,21.51
2018-08-01,Narcissism,21.14
2018-09-01,Narcissism,43.03
2018-10-01,Narcissism,20.81
2018-11-01,Narcissism,42.65
2018-12-01,Narcissism,43.2
2019-01-01,Narcissism,20.69
2019-02-01,Narcissism,44.75
2019-03-01,Narcissism,20.51
2019-04-01,Narcissism,42.88
2019-05-01,Narcissism,40.2
2019-06-01,Narcissism,41.9
2019-07-01,Narcissism,40.76
2019-08-01,Narcissism,20.26
2019-09-01,Narcissism,40.41
2019-10-01,Narcissism,56.88
2019-11-01,Narcissism,39.47
2019-12-01,Narcissism,19.55
2020-01-01,Narcissism,0.0
2020-02-01,Narcissism,57.17
2020-03-01,Narcissism,33.46
2020-04-01,Narcissism,33.72
2020-05-01,Narcissism,16.71
2020-06-01,Narcissism,17.43
2020-07-01,Narcissism,17.83
2020-08-01,Narcissism,35.67
2020-09-01,Narcissism,69.57
2020-10-01,Narcissism,36.03
2020-11-01,Narcissism,36.94
2020-12-01,Narcissism,55.92
2021-01-01,Narcissism,54.57
2021-02-01,Narcissism,60.01
2021-03-01,Narcissism,0.0
2021-04-01,Narcissism,55.9
2021-05-01,Narcissism,0.0
2015-01-01,Nepal,0.0
2015-02-01,Nepal,0.0
2015-03-01,Nepal,0.0
2015-04-01,Nepal,100.0
2015-05-01,Nepal,34.43
2015-06-01,Nepal,5.02
2015-07-01,Nepal,3.28
2015-08-01,Nepal,1.62
2015-09-01,Nepal,3.16
2015-10-01,Nepal,1.5
2015-11-01,Nepal,1.55
2015-12-01,Nepal,0.0
2016-01-01,Nepal,0.0
2016-02-01,Nepal,3.28
2016-03-01,Nepal,0.0
2016-04-01,Nepal,3.2
2016-05-01,Nepal,1.57
2016-06-01,Nepal,0.0
2016-07-01,Nepal,1.69
2016-08-01,Nepal,0.0
2016-09-01,Nepal,1.67
2016-10-01,Nepal,0.0
2016-11-01,Nepal,0.0
2016-12-01,Nepal,0.0
2017-01-01,Nepal,0.0
2017-02-01,Nepal,1.57
2017-03-01,Nepal,0.0
2017-04-01,Nepal,1.5
2017-05-01,Nepal,0.0
2017-06-01,Nepal,0.0
2017-07-01,Nepal,0.0
2017-08-01,Nepal,0.0
2017-09-01,Nepal,0.0
2017-10-01,Nepal,0.0
2017-11-01,Nepal,1.46
2017-12-01,Nepal,0.0
2018-01-01,Nepal,0.0
2018-02-01,Nepal,1.5
2018-03-01,Nepal,1.37
2018-04-01,Nepal,0.0
2018-05-01,Nepal,0.0
2018-06-01,Nepal,0.0
2018-07-01,Nepal,1.4
2018-08-01,Nepal,0.0
2018-09-01,Nepal,1.4
2018-10-01,Nepal,0.0
2018-11-01,Nepal,0.0
2018-12-01,Nepal,0.0
2019-01-01,Nepal,1.34
2019-02-01,Nepal,0.0
2019-03-01,Nepal,0.0
2019-04-01,Nepal,0.0
2019-05-01,Nepal,0.0
2019-06-01,Nepal,0.0
2019-07-01,Nepal,2.65
2019-08-01,Nepal,0.0
2019-09-01,Nepal,0.0
2019-10-01,Nepal,0.0
2019-11-01,Nepal,0.0
2019-12-01,Nepal,0.0
2020-01-01,Nepal,3.63
2020-02-01,Nepal,0.0
2020-03-01,Nepal,0.0
2020-04-01,Nepal,1.1
2020-05-01,Nepal,1.09
2020-06-01,Nepal,1.13
2020-07-01,Nepal,1.16
2020-08-01,Nepal,2.32
2020-09-01,Nepal,0.0
2020-10-01,Nepal,0.0
2020-11-01,Nepal,0.0
2020-12-01,Nepal,0.0
2021-01-01,Nepal,0.0
2021-02-01,Nepal,0.0
2021-03-01,Nepal,1.14
2021-04-01,Nepal,2.42
2021-05-01,Nepal,0.0
2015-01-01,OCD,13.58
2015-02-01,OCD,51.07
2015-03-01,OCD,46.39
2015-04-01,OCD,48.03
2015-05-01,OCD,39.82
2015-06-01,OCD,54.24
2015-07-01,OCD,6.63
2015-08-01,OCD,26.29
2015-09-01,OCD,44.83
2015-10-01,OCD,42.58
2015-11-01,OCD,43.84
2015-12-01,OCD,31.38
2016-01-01,OCD,25.64
2016-02-01,OCD,46.54
2016-03-01,OCD,31.54
2016-04-01,OCD,51.88
2016-05-01,OCD,44.54
2016-06-01,OCD,33.21
2016-07-01,OCD,41.06
2016-08-01,OCD,20.81
2016-09-01,OCD,40.5
2016-10-01,OCD,25.81
2016-11-01,OCD,39.0
2016-12-01,OCD,31.41
2017-01-01,OCD,41.66
2017-02-01,OCD,25.43
2017-03-01,OCD,39.97
2017-04-01,OCD,36.54
2017-05-01,OCD,42.44
2017-06-01,OCD,25.75
2017-07-01,OCD,38.14
2017-08-01,OCD,60.55
2017-09-01,OCD,30.87
2017-10-01,OCD,41.22
2017-11-01,OCD,65.07
2017-12-01,OCD,60.02
2018-01-01,OCD,27.64
2018-02-01,OCD,42.58
2018-03-01,OCD,44.26
2018-04-01,OCD,68.43
2018-05-01,OCD,39.55
2018-06-01,OCD,34.4
2018-07-01,OCD,45.25
2018-08-01,OCD,83.37
2018-09-01,OCD,79.19
2018-10-01,OCD,43.76
2018-11-01,OCD,33.64
2018-12-01,OCD,45.44
2019-01-01,OCD,27.2
2019-02-01,OCD,100.0
2019-03-01,OCD,53.93
2019-04-01,OCD,45.09
2019-05-01,OCD,79.28
2019-06-01,OCD,71.61
2019-07-01,OCD,42.87
2019-08-01,OCD,21.31
2019-09-01,OCD,69.06
2019-10-01,OCD,74.77
2019-11-01,OCD,51.89
2019-12-01,OCD,77.09
2020-01-01,OCD,39.17
2020-02-01,OCD,60.12
2020-03-01,OCD,35.19
2020-04-01,OCD,48.77
2020-05-01,OCD,30.76
2020-06-01,OCD,54.99
2020-07-01,OCD,46.87
2020-08-01,OCD,65.66
2020-09-01,OCD,68.59
2020-10-01,OCD,66.31
2020-11-01,OCD,58.28
2020-12-01,OCD,29.41
2021-01-01,OCD,23.91
2021-02-01,OCD,26.3
2021-03-01,OCD,69.43
2021-04-01,OCD,39.19
2021-05-01,OCD,0.0
2015-01-01,Orlando,6.81
2015-02-01,Orlando,3.66
2015-03-01,Orlando,6.65
2015-04-01,Orlando,3.44
2015-05-01,Orlando,0.0
2015-06-01,Orlando,3.4
2015-07-01,Orlando,0.0
2015-08-01,Orlando,3.3
2015-09-01,Orlando,3.21
2015-10-01,Orlando,0.0
2015-11-01,Orlando,0.0
2015-12-01,Orlando,0.0
2016-01-01,Orlando,3.22
2016-02-01,Orlando,3.34
2016-03-01,Orlando,3.17
2016-04-01,Orlando,0.0
2016-05-01,Orlando,0.0
2016-06-01,Orlando,100.0
2016-07-01,Orlando,3.43
2016-08-01,Orlando,0.0
2016-09-01,Orlando,3.39
2016-10-01,Orlando,9.71
2016-11-01,Orlando,0.0
2016-12-01,Orlando,6.31
2017-01-01,Orlando,0.0
2017-02-01,Orlando,0.0
2017-03-01,Orlando,2.86
2017-04-01,Orlando,0.0
2017-05-01,Orlando,3.04
2017-06-01,Orlando,6.46
2017-07-01,Orlando,0.0
2017-08-01,Orlando,0.0
2017-09-01,Orlando,3.1
2017-10-01,Orlando,0.0
2017-11-01,Orlando,2.97
2017-12-01,Orlando,0.0
2018-01-01,Orlando,2.77
2018-02-01,Orlando,0.0
2018-03-01,Orlando,0.0
2018-04-01,Orlando,2.86
2018-05-01,Orlando,0.0
2018-06-01,Orlando,8.63
2018-07-01,Orlando,2.84
2018-08-01,Orlando,8.37
2018-09-01,Orlando,0.0
2018-10-01,Orlando,0.0
2018-11-01,Orlando,5.63
2018-12-01,Orlando,2.85
2019-01-01,Orlando,0.0
2019-02-01,Orlando,2.95
2019-03-01,Orlando,5.41
2019-04-01,Orlando,2.83
2019-05-01,Orlando,5.3
2019-06-01,Orlando,8.29
2019-07-01,Orlando,2.69
2019-08-01,Orlando,0.0
2019-09-01,Orlando,2.67
2019-10-01,Orlando,5.0
2019-11-01,Orlando,2.6
2019-12-01,Orlando,0.0
2020-01-01,Orlando,4.91
2020-02-01,Orlando,7.54
2020-03-01,Orlando,0.0
2020-04-01,Orlando,2.22
2020-05-01,Orlando,2.2
2020-06-01,Orlando,4.6
2020-07-01,Orlando,4.7
2020-08-01,Orlando,2.35
2020-09-01,Orlando,0.0
2020-10-01,Orlando,2.38
2020-11-01,Orlando,2.44
2020-12-01,Orlando,0.0
2021-01-01,Orlando,4.8
2021-02-01,Orlando,2.64
2021-03-01,Orlando,0.0
2021-04-01,Orlando,4.92
2021-05-01,Orlando,0.0
2015-01-01,Palestine,40.05
2015-02-01,Palestine,0.0
2015-03-01,Palestine,0.0
2015-04-01,Palestine,0.0
2015-05-01,Palestine,0.0
2015-06-01,Palestine,0.0
2015-07-01,Palestine,0.0
2015-08-01,Palestine,0.0
2015-09-01,Palestine,0.0
2015-10-01,Palestine,35.88
2015-11-01,Palestine,0.0
2015-12-01,Palestine,0.0
2016-01-01,Palestine,0.0
2016-02-01,Palestine,39.22
2016-03-01,Palestine,0.0
2016-04-01,Palestine,0.0
2016-05-01,Palestine,0.0
2016-06-01,Palestine,0.0
2016-07-01,Palestine,40.36
2016-08-01,Palestine,0.0
2016-09-01,Palestine,0.0
2016-10-01,Palestine,0.0
2016-11-01,Palestine,0.0
2016-12-01,Palestine,0.0
2017-01-01,Palestine,0.0
2017-02-01,Palestine,0.0
2017-03-01,Palestine,0.0
2017-04-01,Palestine,35.92
2017-05-01,Palestine,0.0
2017-06-01,Palestine,0.0
2017-07-01,Palestine,0.0
2017-08-01,Palestine,0.0
2017-09-01,Palestine,0.0
2017-10-01,Palestine,0.0
2017-11-01,Palestine,0.0
2017-12-01,Palestine,0.0
2018-01-01,Palestine,0.0
2018-02-01,Palestine,0.0
2018-03-01,Palestine,0.0
2018-04-01,Palestine,0.0
2018-05-01,Palestine,100.0
2018-06-01,Palestine,33.82
2018-07-01,Palestine,33.37
2018-08-01,Palestine,0.0
2018-09-01,Palestine,0.0
2018-10-01,Palestine,96.8
2018-11-01,Palestine,33.07
2018-12-01,Palestine,0.0
2019-01-01,Palestine,0.0
2019-02-01,Palestine,0.0
2019-03-01,Palestine,31.82
2019-04-01,Palestine,33.25
2019-05-01,Palestine,31.18
2019-06-01,Palestine,0.0
2019-07-01,Palestine,31.61
2019-08-01,Palestine,0.0
2019-09-01,Palestine,0.0
2019-10-01,Palestine,0.0
2019-11-01,Palestine,0.0
2019-12-01,Palestine,0.0
2020-01-01,Palestine,0.0
2020-02-01,Palestine,0.0
2020-03-01,Palestine,0.0
2020-04-01,Palestine,26.15
2020-05-01,Palestine,25.92
2020-06-01,Palestine,27.03
2020-07-01,Palestine,82.94
2020-08-01,Palestine,0.0
2020-09-01,Palestine,0.0
2020-10-01,Palestine,27.94
2020-11-01,Palestine,0.0
2020-12-01,Palestine,0.0
2021-01-01,Palestine,0.0
2021-02-01,Palestine,31.02
2021-03-01,Palestine,0.0
2021-04-01,Palestine,0.0
2021-05-01,Palestine,0.0
2015-01-01,Panic attack,21.43
2015-02-01,Panic attack,27.63
2015-03-01,Panic attack,20.92
2015-04-01,Panic attack,28.87
2015-05-01,Panic attack,29.32
2015-06-01,Panic attack,15.69
2015-07-01,Panic attack,23.72
2015-08-01,Panic attack,27.66
2015-09-01,Panic attack,25.6
2015-10-01,Panic attack,26.88
2015-11-01,Panic attack,34.26
2015-12-01,Panic attack,40.93
2016-01-01,Panic attack,20.23
2016-02-01,Panic attack,39.17
2016-03-01,Panic attack,27.87
2016-04-01,Panic attack,31.38
2016-05-01,Panic attack,24.1
2016-06-01,Panic attack,33.54
2016-07-01,Panic attack,35.99
2016-08-01,Panic attack,32.11
2016-09-01,Panic attack,36.93
2016-10-01,Panic attack,38.01
2016-11-01,Panic attack,27.35
2016-12-01,Panic attack,27.76
2017-01-01,Panic attack,27.55
2017-02-01,Panic attack,28.09
2017-03-01,Panic attack,40.84
2017-04-01,Panic attack,44.85
2017-05-01,Panic attack,28.07
2017-06-01,Panic attack,47.41
2017-07-01,Panic attack,30.76
2017-08-01,Panic attack,33.13
2017-09-01,Panic attack,27.28
2017-10-01,Panic attack,43.37
2017-11-01,Panic attack,11.2
2017-12-01,Panic attack,27.78
2018-01-01,Panic attack,26.76
2018-02-01,Panic attack,35.84
2018-03-01,Panic attack,47.73
2018-04-01,Panic attack,33.59
2018-05-01,Panic attack,34.48
2018-06-01,Panic attack,41.01
2018-07-01,Panic attack,46.42
2018-08-01,Panic attack,38.59
2018-09-01,Panic attack,30.94
2018-10-01,Panic attack,51.79
2018-11-01,Panic attack,42.47
2018-12-01,Panic attack,39.44
2019-01-01,Panic attack,38.91
2019-02-01,Panic attack,40.84
2019-03-01,Panic attack,27.24
2019-04-01,Panic attack,35.58
2019-05-01,Panic attack,42.26
2019-06-01,Panic attack,41.72
2019-07-01,Panic attack,34.95
2019-08-01,Panic attack,40.35
2019-09-01,Panic attack,43.59
2019-10-01,Panic attack,45.1
2019-11-01,Panic attack,33.85
2019-12-01,Panic attack,37.85
2020-01-01,Panic attack,35.03
2020-02-01,Panic attack,43.22
2020-03-01,Panic attack,49.98
2020-04-01,Panic attack,51.31
2020-05-01,Panic attack,59.17
2020-06-01,Panic attack,58.81
2020-07-01,Panic attack,62.13
2020-08-01,Panic attack,60.19
2020-09-01,Panic attack,70.24
2020-10-01,Panic attack,58.8
2020-11-01,Panic attack,65.4
2020-12-01,Panic attack,45.37
2021-01-01,Panic attack,56.35
2021-02-01,Panic attack,66.4
2021-03-01,Panic attack,53.57
2021-04-01,Panic attack,68.04
2021-05-01,Panic attack,100.0
2015-01-01,Paris,0.0
2015-02-01,Paris,0.0
2015-03-01,Paris,2.65
2015-04-01,Paris,2.74
2015-05-01,Paris,0.0
2015-06-01,Paris,0.0
2015-07-01,Paris,0.0
2015-08-01,Paris,0.0
2015-09-01,Paris,0.0
2015-10-01,Paris,0.0
2015-11-01,Paris,100.0
2015-12-01,Paris,0.0
2016-01-01,Paris,2.56
2016-02-01,Paris,2.65
2016-03-01,Paris,0.0
2016-04-01,Paris,0.0
2016-05-01,Paris,0.0
2016-06-01,Paris,0.0
