month,term,value
2018-03-01,Kerala,0.0
2018-04-01,Kerala,0.0
2018-05-01,Kerala,0.28
2018-06-01,Kerala,0.28
2018-07-01,Kerala,0.55
2018-08-01,Kerala,12.5
2018-09-01,Kerala,0.0
2018-10-01,Kerala,0.0
2018-11-01,Kerala,0.27
2018-12-01,Kerala,0.0
2019-01-01,Kerala,0.0
2019-02-01,Kerala,0.29
2019-03-01,Kerala,0.0
2019-04-01,Kerala,0.0
2019-05-01,Kerala,0.0
2019-06-01,Kerala,0.0
2019-07-01,Kerala,0.52
2019-08-01,Kerala,0.0
2019-09-01,Kerala,0.0
2019-10-01,Kerala,0.0
2019-11-01,Kerala,0.0
2019-12-01,Kerala,0.25
2020-01-01,Kerala,0.0
2020-02-01,Kerala,0.0
2020-03-01,Kerala,0.43
2020-04-01,Kerala,0.22
2020-05-01,Kerala,0.0
2020-06-01,Kerala,0.0
2020-07-01,Kerala,0.0
2020-08-01,Kerala,0.0
2020-09-01,Kerala,0.0
2020-10-01,Kerala,0.0
2020-11-01,Kerala,0.24
2020-12-01,Kerala,0.0
2021-01-01,Kerala,0.0
2021-02-01,Kerala,0.26
2021-03-01,Kerala,0.23
2021-04-01,Kerala,0.0
2021-05-01,Kerala,0.0
2015-01-01,Las Vegas,0.33
2015-02-01,Las Vegas,0.0
2015-03-01,Las Vegas,0.0
2015-04-01,Las Vegas,0.67
2015-05-01,Las Vegas,0.65
2015-06-01,Las Vegas,0.0
2015-07-01,Las Vegas,0.97
2015-08-01,Las Vegas,0.64
2015-09-01,Las Vegas,0.31
2015-10-01,Las Vegas,0.0
2015-11-01,Las Vegas,0.0
2015-12-01,Las Vegas,0.31
2016-01-01,Las Vegas,0.31
2016-02-01,Las Vegas,0.0
2016-03-01,Las Vegas,0.31
2016-04-01,Las Vegas,0.32
2016-05-01,Las Vegas,0.62
2016-06-01,Las Vegas,0.0
2016-07-01,Las Vegas,0.0
2016-08-01,Las Vegas,0.0
2016-09-01,Las Vegas,0.0
2016-10-01,Las Vegas,0.32
2016-11-01,Las Vegas,0.32
2016-12-01,Las Vegas,0.0
2017-01-01,Las Vegas,0.29
2017-02-01,Las Vegas,0.62
2017-03-01,Las Vegas,0.28
2017-04-01,Las Vegas,0.6
2017-05-01,Las Vegas,0.3
2017-06-01,Las Vegas,0.0
2017-07-01,Las Vegas,0.93
2017-08-01,Las Vegas,0.59
2017-09-01,Las Vegas,0.91
2017-10-01,Las Vegas,13.25
2017-11-01,Las Vegas,0.29
2017-12-01,Las Vegas,0.0
2018-01-01,Las Vegas,0.27
2018-02-01,Las Vegas,0.59
2018-03-01,Las Vegas,0.0
2018-04-01,Las Vegas,0.56
2018-05-01,Las Vegas,0.28
2018-06-01,Las Vegas,0.28
2018-07-01,Las Vegas,0.28
2018-08-01,Las Vegas,0.54
2018-09-01,Las Vegas,0.0
2018-10-01,Las Vegas,0.27
2018-11-01,Las Vegas,0.27
2018-12-01,Las Vegas,0.56
2019-01-01,Las Vegas,0.8
2019-02-01,Las Vegas,1.44
2019-03-01,Las Vegas,0.53
2019-04-01,Las Vegas,0.83
2019-05-01,Las Vegas,0.52
2019-06-01,Las Vegas,0.81
2019-07-01,Las Vegas,0.26
2019-08-01,Las Vegas,0.26
2019-09-01,Las Vegas,0.0
2019-10-01,Las Vegas,0.73
2019-11-01,Las Vegas,0.25
2019-12-01,Las Vegas,0.25
2020-01-01,Las Vegas,0.24
2020-02-01,Las Vegas,0.49
2020-03-01,Las Vegas,0.0
2020-04-01,Las Vegas,0.22
2020-05-01,Las Vegas,0.21
2020-06-01,Las Vegas,0.45
2020-07-01,Las Vegas,1.37
2020-08-01,Las Vegas,0.69
2020-09-01,Las Vegas,0.45
2020-10-01,Las Vegas,0.23
2020-11-01,Las Vegas,0.95
2020-12-01,Las Vegas,0.24
2021-01-01,Las Vegas,0.23
2021-02-01,Las Vegas,0.51
2021-03-01,Las Vegas,0.68
2021-04-01,Las Vegas,0.0
2021-05-01,Las Vegas,0.0
2015-01-01,Louisiana,0.33
2015-02-01,Louisiana,0.36
2015-03-01,Louisiana,0.32
2015-04-01,Louisiana,0.34
2015-05-01,Louisiana,0.32
2015-06-01,Louisiana,0.66
2015-07-01,Louisiana,0.0
2015-08-01,Louisiana,0.32
2015-09-01,Louisiana,0.31
2015-10-01,Louisiana,0.59
2015-11-01,Louisiana,0.61
2015-12-01,Louisiana,0.0
2016-01-01,Louisiana,0.31
2016-02-01,Louisiana,0.65
2016-03-01,Louisiana,0.0
2016-04-01,Louisiana,0.32
2016-05-01,Louisiana,0.0
2016-06-01,Louisiana,0.0
2016-07-01,Louisiana,0.67
2016-08-01,Louisiana,16.96
2016-09-01,Louisiana,1.32
2016-10-01,Louisiana,0.32
2016-11-01,Louisiana,0.64
2016-12-01,Louisiana,0.0
2017-01-01,Louisiana,0.58
2017-02-01,Louisiana,0.31
2017-03-01,Louisiana,0.56
2017-04-01,Louisiana,0.0
2017-05-01,Louisiana,0.59
2017-06-01,Louisiana,0.0
2017-07-01,Louisiana,0.0
2017-08-01,Louisiana,0.59
2017-09-01,Louisiana,0.6
2017-10-01,Louisiana,0.29
2017-11-01,Louisiana,0.0
2017-12-01,Louisiana,0.29
2018-01-01,Louisiana,0.27
2018-02-01,Louisiana,0.3
2018-03-01,Louisiana,0.0
2018-04-01,Louisiana,0.28
2018-05-01,Louisiana,0.0
2018-06-01,Louisiana,0.84
2018-07-01,Louisiana,0.0
2018-08-01,Louisiana,0.54
2018-09-01,Louisiana,0.28
2018-10-01,Louisiana,0.27
2018-11-01,Louisiana,0.0
2018-12-01,Louisiana,0.28
2019-01-01,Louisiana,0.53
2019-02-01,Louisiana,0.0
2019-03-01,Louisiana,0.0
2019-04-01,Louisiana,0.0
2019-05-01,Louisiana,0.52
2019-06-01,Louisiana,0.0
2019-07-01,Louisiana,0.26
2019-08-01,Louisiana,0.0
2019-09-01,Louisiana,0.0
2019-10-01,Louisiana,0.49
2019-11-01,Louisiana,0.0
2019-12-01,Louisiana,0.75
2020-01-01,Louisiana,0.48
2020-02-01,Louisiana,0.24
2020-03-01,Louisiana,0.22
2020-04-01,Louisiana,0.65
2020-05-01,Louisiana,0.0
2020-06-01,Louisiana,0.0
2020-07-01,Louisiana,0.23
2020-08-01,Louisiana,0.69
2020-09-01,Louisiana,0.45
2020-10-01,Louisiana,0.0
2020-11-01,Louisiana,0.0
2020-12-01,Louisiana,0.0
2021-01-01,Louisiana,0.94
2021-02-01,Louisiana,0.26
2021-03-01,Louisiana,0.23
2021-04-01,Louisiana,0.48
2021-05-01,Louisiana,0.0
2015-01-01,Mental illness,1.33
2015-02-01,Mental illness,4.64
2015-03-01,Mental illness,2.92
2015-04-01,Mental illness,2.35
2015-05-01,Mental illness,4.22
2015-06-01,Mental illness,1.99
2015-07-01,Mental illness,2.59
2015-08-01,Mental illness,3.21
2015-09-01,Mental illness,1.88
2015-10-01,Mental illness,4.16
2015-11-01,Mental illness,3.98
2015-12-01,Mental illness,3.68
2016-01-01,Mental illness,4.7
2016-02-01,Mental illness,4.55
2016-03-01,Mental illness,4.01
2016-04-01,Mental illness,1.27
2016-05-01,Mental illness,3.11
2016-06-01,Mental illness,4.22
2016-07-01,Mental illness,3.68
2016-08-01,Mental illness,2.37
2016-09-01,Mental illness,1.98
2016-10-01,Mental illness,2.21
2016-11-01,Mental illness,3.18
2016-12-01,Mental illness,3.07
2017-01-01,Mental illness,4.66
2017-02-01,Mental illness,3.73
2017-03-01,Mental illness,4.47
2017-04-01,Mental illness,4.76
2017-05-01,Mental illness,3.85
2017-06-01,Mental illness,2.2
2017-07-01,Mental illness,3.11
2017-08-01,Mental illness,3.26
2017-09-01,Mental illness,3.92
2017-10-01,Mental illness,4.32
2017-11-01,Mental illness,3.18
2017-12-01,Mental illness,4.99
2018-01-01,Mental illness,2.97
2018-02-01,Mental illness,4.46
2018-03-01,Mental illness,4.87
2018-04-01,Mental illness,3.35
2018-05-01,Mental illness,3.59
2018-06-01,Mental illness,4.76
2018-07-01,Mental illness,3.6
2018-08-01,Mental illness,2.99
2018-09-01,Mental illness,5.25
2018-10-01,Mental illness,6.42
2018-11-01,Mental illness,5.48
2018-12-01,Mental illness,4.44
2019-01-01,Mental illness,5.85
2019-02-01,Mental illness,4.89
2019-03-01,Mental illness,5.27
2019-04-01,Mental illness,4.96
2019-05-01,Mental illness,5.17
2019-06-01,Mental illness,4.85
2019-07-01,Mental illness,4.19
2019-08-01,Mental illness,7.81
2019-09-01,Mental illness,5.97
2019-10-01,Mental illness,6.09
2019-11-01,Mental illness,4.57
2019-12-01,Mental illness,6.03
2020-01-01,Mental illness,6.46
2020-02-01,Mental illness,7.1
2020-03-01,Mental illness,6.67
2020-04-01,Mental illness,6.07
2020-05-01,Mental illness,5.16
2020-06-01,Mental illness,7.17
2020-07-01,Mental illness,5.04
2020-08-01,Mental illness,7.34
2020-09-01,Mental illness,4.69
2020-10-01,Mental illness,6.25
2020-11-01,Mental illness,4.04
2020-12-01,Mental illness,5.99
2021-01-01,Mental illness,6.78
2021-02-01,Mental illness,4.89
2021-03-01,Mental illness,7.02
2021-04-01,Mental illness,7.43
2021-05-01,Mental illness,0.0
2015-01-01,Migrant children,0.0
2015-02-01,Migrant children,0.0
2015-03-01,Migrant children,0.32
2015-04-01,Migrant children,0.0
2015-05-01,Migrant children,0.0
2015-06-01,Migrant children,0.0
2015-07-01,Migrant children,0.0
2015-08-01,Migrant children,0.0
2015-09-01,Migrant children,0.31
2015-10-01,Migrant children,0.0
2015-11-01,Migrant children,0.0
2015-12-01,Migrant children,0.0
2016-01-01,Migrant children,0.0
2016-02-01,Migrant children,0.0
2016-03-01,Migrant children,0.0
2016-04-01,Migrant children,0.0
2016-05-01,Migrant children,0.0
2016-06-01,Migrant children,0.0
2016-07-01,Migrant children,0.0
2016-08-01,Migrant children,0.0
2016-09-01,Migrant children,0.0
2016-10-01,Migrant children,0.0
2016-11-01,Migrant children,0.0
2016-12-01,Migrant children,0.0
2017-01-01,Migrant children,0.0
2017-02-01,Migrant children,0.0
2017-03-01,Migrant children,0.0
2017-04-01,Migrant children,0.3
2017-05-01,Migrant children,0.0
2017-06-01,Migrant children,0.0
2017-07-01,Migrant children,0.0
2017-08-01,Migrant children,0.0
2017-09-01,Migrant children,0.0
2017-10-01,Migrant children,0.0
2017-11-01,Migrant children,0.0
2017-12-01,Migrant children,0.0
2018-01-01,Migrant children,0.0
2018-02-01,Migrant children,0.0
2018-03-01,Migrant children,0.27
2018-04-01,Migrant children,0.56
2018-05-01,Migrant children,0.83
2018-06-01,Migrant children,24.38
2018-07-01,Migrant children,1.11
2018-08-01,Migrant children,0.27
2018-09-01,Migrant children,0.83
2018-10-01,Migrant children,0.53
2018-11-01,Migrant children,0.0
2018-12-01,Migrant children,0.56
2019-01-01,Migrant children,0.27
2019-02-01,Migrant children,0.0
2019-03-01,Migrant children,0.26
2019-04-01,Migrant children,0.0
2019-05-01,Migrant children,0.0
2019-06-01,Migrant children,1.35
2019-07-01,Migrant children,1.31
2019-08-01,Migrant children,0.78
2019-09-01,Migrant children,0.0
2019-10-01,Migrant children,0.24
2019-11-01,Migrant children,0.51
2019-12-01,Migrant children,0.0
2020-01-01,Migrant children,0.24
2020-02-01,Migrant children,0.24
2020-03-01,Migrant children,0.22
2020-04-01,Migrant children,0.22
2020-05-01,Migrant children,0.0
2020-06-01,Migrant children,0.67
2020-07-01,Migrant children,0.23
2020-08-01,Migrant children,0.0
2020-09-01,Migrant children,0.22
2020-10-01,Migrant children,0.69
2020-11-01,Migrant children,0.95
2020-12-01,Migrant children,0.0
2021-01-01,Migrant children,0.0
2021-02-01,Migrant children,0.0
2021-03-01,Migrant children,0.45
2021-04-01,Migrant children,0.72
2021-05-01,Migrant children,0.0
2015-01-01,Narcissism,0.33
2015-02-01,Narcissism,0.0
2015-03-01,Narcissism,0.65
2015-04-01,Narcissism,0.67
2015-05-01,Narcissism,0.65
2015-06-01,Narcissism,0.33
2015-07-01,Narcissism,0.0
2015-08-01,Narcissism,1.29
2015-09-01,Narcissism,0.94
2015-10-01,Narcissism,0.3
2015-11-01,Narcissism,0.0
2015-12-01,Narcissism,0.61
2016-01-01,Narcissism,0.31
2016-02-01,Narcissism,0.0
2016-03-01,Narcissism,0.62
2016-04-01,Narcissism,0.95
2016-05-01,Narcissism,0.0
2016-06-01,Narcissism,0.32
2016-07-01,Narcissism,0.0
2016-08-01,Narcissism,0.68
2016-09-01,Narcissism,0.0
2016-10-01,Narcissism,0.63
2016-11-01,Narcissism,0.0
2016-12-01,Narcissism,0.31
2017-01-01,Narcissism,0.58
2017-02-01,Narcissism,0.31
2017-03-01,Narcissism,0.0
2017-04-01,Narcissism,0.3
2017-05-01,Narcissism,1.19
2017-06-01,Narcissism,0.31
2017-07-01,Narcissism,0.31
2017-08-01,Narcissism,0.0
2017-09-01,Narcissism,0.3
2017-10-01,Narcissism,0.29
2017-11-01,Narcissism,0.29
2017-12-01,Narcissism,0.59
2018-01-01,Narcissism,0.27
2018-02-01,Narcissism,0.59
2018-03-01,Narcissism,0.54
2018-04-01,Narcissism,0.0
2018-05-01,Narcissism,0.28
2018-06-01,Narcissism,0.84
2018-07-01,Narcissism,0.28
2018-08-01,Narcissism,0.27
2018-09-01,Narcissism,0.55
2018-10-01,Narcissism,0.27
2018-11-01,Narcissism,0.55
2018-12-01,Narcissism,0.56
2019-01-01,Narcissism,0.27
2019-02-01,Narcissism,0.58
2019-03-01,Narcissism,0.26
2019-04-01,Narcissism,0.55
2019-05-01,Narcissism,0.52
2019-06-01,Narcissism,0.54
2019-07-01,Narcissism,0.52
2019-08-01,Narcissism,0.26
2019-09-01,Narcissism,0.52
2019-10-01,Narcissism,0.73
2019-11-01,Narcissism,0.51
2019-12-01,Narcissism,0.25
2020-01-01,Narcissism,0.0
2020-02-01,Narcissism,0.73
2020-03-01,Narcissism,0.43
2020-04-01,Narcissism,0.43
2020-05-01,Narcissism,0.21
2020-06-01,Narcissism,0.22
2020-07-01,Narcissism,0.23
2020-08-01,Narcissism,0.46
2020-09-01,Narcissism,0.89
2020-10-01,Narcissism,0.46
2020-11-01,Narcissism,0.47
2020-12-01,Narcissism,0.72
2021-01-01,Narcissism,0.7
2021-02-01,Narcissism,0.77
2021-03-01,Narcissism,0.0
2021-04-01,Narcissism,0.72
2021-05-01,Narcissism,0.0
2015-01-01,Nepal,0.0
2015-02-01,Nepal,0.0
2015-03-01,Nepal,0.0
2015-04-01,Nepal,19.79
2015-05-01,Nepal,6.81
2015-06-01,Nepal,0.99
2015-07-01,Nepal,0.65
2015-08-01,Nepal,0.32
2015-09-01,Nepal,0.63
2015-10-01,Nepal,0.3
2015-11-01,Nepal,0.31
2015-12-01,Nepal,0.0
2016-01-01,Nepal,0.0
2016-02-01,Nepal,0.65
2016-03-01,Nepal,0.0
2016-04-01,Nepal,0.63
2016-05-01,Nepal,0.31
2016-06-01,Nepal,0.0
2016-07-01,Nepal,0.33
2016-08-01,Nepal,0.0
2016-09-01,Nepal,0.33
2016-10-01,Nepal,0.0
2016-11-01,Nepal,0.0
2016-12-01,Nepal,0.0
2017-01-01,Nepal,0.0
2017-02-01,Nepal,0.31
2017-03-01,Nepal,0.0
2017-04-01,Nepal,0.3
2017-05-01,Nepal,0.0
2017-06-01,Nepal,0.0
2017-07-01,Nepal,0.0
2017-08-01,Nepal,0.0
2017-09-01,Nepal,0.0
2017-10-01,Nepal,0.0
2017-11-01,Nepal,0.29
2017-12-01,Nepal,0.0
2018-01-01,Nepal,0.0
2018-02-01,Nepal,0.3
2018-03-01,Nepal,0.27
2018-04-01,Nepal,0.0
2018-05-01,Nepal,0.0
2018-06-01,Nepal,0.0
2018-07-01,Nepal,0.28
2018-08-01,Nepal,0.0
2018-09-01,Nepal,0.28
2018-10-01,Nepal,0.0
2018-11-01,Nepal,0.0
2018-12-01,Nepal,0.0
2019-01-01,Nepal,0.27
2019-02-01,Nepal,0.0
2019-03-01,Nepal,0.0
2019-04-01,Nepal,0.0
2019-05-01,Nepal,0.0
2019-06-01,Nepal,0.0
2019-07-01,Nepal,0.52
2019-08-01,Nepal,0.0
2019-09-01,Nepal,0.0
2019-10-01,Nepal,0.0
2019-11-01,Nepal,0.0
2019-12-01,Nepal,0.0
2020-01-01,Nepal,0.72
2020-02-01,Nepal,0.0
2020-03-01,Nepal,0.0
2020-04-01,Nepal,0.22
2020-05-01,Nepal,0.21
2020-06-01,Nepal,0.22
2020-07-01,Nepal,0.23
2020-08-01,Nepal,0.46
2020-09-01,Nepal,0.0
2020-10-01,Nepal,0.0
2020-11-01,Nepal,0.0
2020-12-01,Nepal,0.0
2021-01-01,Nepal,0.0
2021-02-01,Nepal,0.0
2021-03-01,Nepal,0.23
2021-04-01,Nepal,0.48
2021-05-01,Nepal,0.0
2015-01-01,OCD,0.66
2015-02-01,OCD,2.5
2015-03-01,OCD,2.27
2015-04-01,OCD,2.35
2015-05-01,OCD,1.95
2015-06-01,OCD,2.65
2015-07-01,OCD,0.32
2015-08-01,OCD,1.29
2015-09-01,OCD,2.19
2015-10-01,OCD,2.08
2015-11-01,OCD,2.14
2015-12-01,OCD,1.53
2016-01-01,OCD,1.25
2016-02-01,OCD,2.28
2016-03-01,OCD,1.54
2016-04-01,OCD,2.54
2016-05-01,OCD,2.18
2016-06-01,OCD,1.62
2016-07-01,OCD,2.01
2016-08-01,OCD,1.02
2016-09-01,OCD,1.98
2016-10-01,OCD,1.26
2016-11-01,OCD,1.91
2016-12-01,OCD,1.54
2017-01-01,OCD,2.04
2017-02-01,OCD,1.24
2017-03-01,OCD,1.95
2017-04-01,OCD,1.79
2017-05-01,OCD,2.08
2017-06-01,OCD,1.26
2017-07-01,OCD,1.86
2017-08-01,OCD,2.96
2017-09-01,OCD,1.51
2017-10-01,OCD,2.02
2017-11-01,OCD,3.18
2017-12-01,OCD,2.93
2018-01-01,OCD,1.35
2018-02-01,OCD,2.08
2018-03-01,OCD,2.16
2018-04-01,OCD,3.35
2018-05-01,OCD,1.93
2018-06-01,OCD,1.68
2018-07-01,OCD,2.21
2018-08-01,OCD,4.08
2018-09-01,OCD,3.87
2018-10-01,OCD,2.14
2018-11-01,OCD,1.64
2018-12-01,OCD,2.22
2019-01-01,OCD,1.33
2019-02-01,OCD,4.89
2019-03-01,OCD,2.64
2019-04-01,OCD,2.2
2019-05-01,OCD,3.88
2019-06-01,OCD,3.5
2019-07-01,OCD,2.1
2019-08-01,OCD,1.04
2019-09-01,OCD,3.38
2019-10-01,OCD,3.66
2019-11-01,OCD,2.54
2019-12-01,OCD,3.77
2020-01-01,OCD,1.92
2020-02-01,OCD,2.94
2020-03-01,OCD,1.72
2020-04-01,OCD,2.38
2020-05-01,OCD,1.5
2020-06-01,OCD,2.69
2020-07-01,OCD,2.29
2020-08-01,OCD,3.21
2020-09-01,OCD,3.35
2020-10-01,OCD,3.24
2020-11-01,OCD,2.85
2020-12-01,OCD,1.44
2021-01-01,OCD,1.17
2021-02-01,OCD,1.29
2021-03-01,OCD,3.39
2021-04-01,OCD,1.92
2021-05-01,OCD,0.0
2015-01-01,Orlando,0.66
2015-02-01,Orlando,0.36
2015-03-01,Orlando,0.65
2015-04-01,Orlando,0.34
2015-05-01,Orlando,0.0
2015-06-01,Orlando,0.33
2015-07-01,Orlando,0.0
2015-08-01,Orlando,0.32
2015-09-01,Orlando,0.31
2015-10-01,Orlando,0.0
2015-11-01,Orlando,0.0
2015-12-01,Orlando,0.0
2016-01-01,Orlando,0.31
2016-02-01,Orlando,0.33
2016-03-01,Orlando,0.31
2016-04-01,Orlando,0.0
2016-05-01,Orlando,0.0
2016-06-01,Orlando,9.74
2016-07-01,Orlando,0.33
2016-08-01,Orlando,0.0
2016-09-01,Orlando,0.33
2016-10-01,Orlando,0.95
2016-11-01,Orlando,0.0
2016-12-01,Orlando,0.61
2017-01-01,Orlando,0.0
2017-02-01,Orlando,0.0
2017-03-01,Orlando,0.28
2017-04-01,Orlando,0.0
2017-05-01,Orlando,0.3
2017-06-01,Orlando,0.63
2017-07-01,Orlando,0.0
2017-08-01,Orlando,0.0
2017-09-01,Orlando,0.3
2017-10-01,Orlando,0.0
2017-11-01,Orlando,0.29
2017-12-01,Orlando,0.0
2018-01-01,Orlando,0.27
2018-02-01,Orlando,0.0
2018-03-01,Orlando,0.0
2018-04-01,Orlando,0.28
2018-05-01,Orlando,0.0
2018-06-01,Orlando,0.84
2018-07-01,Orlando,0.28
2018-08-01,Orlando,0.82
2018-09-01,Orlando,0.0
2018-10-01,Orlando,0.0
2018-11-01,Orlando,0.55
2018-12-01,Orlando,0.28
2019-01-01,Orlando,0.0
2019-02-01,Orlando,0.29
2019-03-01,Orlando,0.53
2019-04-01,Orlando,0.28
2019-05-01,Orlando,0.52
2019-06-01,Orlando,0.81
2019-07-01,Orlando,0.26
2019-08-01,Orlando,0.0
2019-09-01,Orlando,0.26
2019-10-01,Orlando,0.49
2019-11-01,Orlando,0.25
2019-12-01,Orlando,0.0
2020-01-01,Orlando,0.48
2020-02-01,Orlando,0.73
2020-03-01,Orlando,0.0
2020-04-01,Orlando,0.22
2020-05-01,Orlando,0.21
2020-06-01,Orlando,0.45
2020-07-01,Orlando,0.46
2020-08-01,Orlando,0.23
2020-09-01,Orlando,0.0
2020-10-01,Orlando,0.23
2020-11-01,Orlando,0.24
2020-12-01,Orlando,0.0
2021-01-01,Orlando,0.47
2021-02-01,Orlando,0.26
2021-03-01,Orlando,0.0
2021-04-01,Orlando,0.48
2021-05-01,Orlando,0.0
2015-01-01,Palestine,0.33
2015-02-01,Palestine,0.0
2015-03-01,Palestine,0.0
2015-04-01,Palestine,0.0
2015-05-01,Palestine,0.0
2015-06-01,Palestine,0.0
2015-07-01,Palestine,0.0
2015-08-01,Palestine,0.0
2015-09-01,Palestine,0.0
2015-10-01,Palestine,0.3
2015-11-01,Palestine,0.0
2015-12-01,Palestine,0.0
2016-01-01,Palestine,0.0
2016-02-01,Palestine,0.33
2016-03-01,Palestine,0.0
2016-04-01,Palestine,0.0
2016-05-01,Palestine,0.0
2016-06-01,Palestine,0.0
2016-07-01,Palestine,0.33
2016-08-01,Palestine,0.0
2016-09-01,Palestine,0.0
2016-10-01,Palestine,0.0
2016-11-01,Palestine,0.0
2016-12-01,Palestine,0.0
2017-01-01,Palestine,0.0
2017-02-01,Palestine,0.0
2017-03-01,Palestine,0.0
2017-04-01,Palestine,0.3
2017-05-01,Palestine,0.0
2017-06-01,Palestine,0.0
2017-07-01,Palestine,0.0
2017-08-01,Palestine,0.0
2017-09-01,Palestine,0.0
2017-10-01,Palestine,0.0
2017-11-01,Palestine,0.0
2017-12-01,Palestine,0.0
2018-01-01,Palestine,0.0
2018-02-01,Palestine,0.0
2018-03-01,Palestine,0.0
2018-04-01,Palestine,0.0
2018-05-01,Palestine,0.83
2018-06-01,Palestine,0.28
2018-07-01,Palestine,0.28
2018-08-01,Palestine,0.0
2018-09-01,Palestine,0.0
2018-10-01,Palestine,0.8
2018-11-01,Palestine,0.27
2018-12-01,Palestine,0.0
2019-01-01,Palestine,0.0
2019-02-01,Palestine,0.0
2019-03-01,Palestine,0.26
2019-04-01,Palestine,0.28
2019-05-01,Palestine,0.26
2019-06-01,Palestine,0.0
2019-07-01,Palestine,0.26
2019-08-01,Palestine,0.0
2019-09-01,Palestine,0.0
2019-10-01,Palestine,0.0
2019-11-01,Palestine,0.0
2019-12-01,Palestine,0.0
2020-01-01,Palestine,0.0
2020-02-01,Palestine,0.0
2020-03-01,Palestine,0.0
2020-04-01,Palestine,0.22
2020-05-01,Palestine,0.21
2020-06-01,Palestine,0.22
2020-07-01,Palestine,0.69
2020-08-01,Palestine,0.0
2020-09-01,Palestine,0.0
2020-10-01,Palestine,0.23
2020-11-01,Palestine,0.0
2020-12-01,Palestine,0.0
2021-01-01,Palestine,0.0
2021-02-01,Palestine,0.26
2021-03-01,Palestine,0.0
2021-04-01,Palestine,0.0
2021-05-01,Palestine,0.0
2015-01-01,Panic attack,4.98
2015-02-01,Panic attack,6.42
2015-03-01,Panic attack,4.86
2015-04-01,Panic attack,6.71
2015-05-01,Panic attack,6.81
2015-06-01,Panic attack,3.65
2015-07-01,Panic attack,5.51
2015-08-01,Panic attack,6.43
2015-09-01,Panic attack,5.95
2015-10-01,Panic attack,6.25
2015-11-01,Panic attack,7.96
2015-12-01,Panic attack,9.51
2016-01-01,Panic attack,4.7
2016-02-01,Panic attack,9.1
2016-03-01,Panic attack,6.48
2016-04-01,Panic attack,7.29
2016-05-01,Panic attack,5.6
2016-06-01,Panic attack,7.79
2016-07-01,Panic attack,8.36
2016-08-01,Panic attack,7.46
2016-09-01,Panic attack,8.58
2016-10-01,Panic attack,8.83
2016-11-01,Panic attack,6.36
2016-12-01,Panic attack,6.45
2017-01-01,Panic attack,6.4
2017-02-01,Panic attack,6.53
2017-03-01,Panic attack,9.49
2017-04-01,Panic attack,10.42
2017-05-01,Panic attack,6.52
2017-06-01,Panic attack,11.02
2017-07-01,Panic attack,7.15
2017-08-01,Panic attack,7.7
2017-09-01,Panic attack,6.34
2017-10-01,Panic attack,10.08
2017-11-01,Panic attack,2.6
2017-12-01,Panic attack,6.46
2018-01-01,Panic attack,6.22
2018-02-01,Panic attack,8.33
2018-03-01,Panic attack,11.09
2018-04-01,Panic attack,7.81
2018-05-01,Panic attack,8.01
2018-06-01,Panic attack,9.53
2018-07-01,Panic attack,10.79
2018-08-01,Panic attack,8.97
2018-09-01,Panic attack,7.19
2018-10-01,Panic attack,12.04
2018-11-01,Panic attack,9.87
2018-12-01,Panic attack,9.16
2019-01-01,Panic attack,9.04
2019-02-01,Panic attack,9.49
2019-03-01,Panic attack,6.33
2019-04-01,Panic attack,8.27
2019-05-01,Panic attack,9.82
2019-06-01,Panic attack,9.7
2019-07-01,Panic attack,8.12
2019-08-01,Panic attack,9.38
2019-09-01,Panic attack,10.13
2019-10-01,Panic attack,10.48
2019-11-01,Panic attack,7.87
2019-12-01,Panic attack,8.79
2020-01-01,Panic attack,8.14
2020-02-01,Panic attack,10.04
2020-03-01,Panic attack,11.61
2020-04-01,Panic attack,11.92
2020-05-01,Panic attack,13.75
2020-06-01,Panic attack,13.67
2020-07-01,Panic attack,14.44
2020-08-01,Panic attack,13.99
2020-09-01,Panic attack,16.32
2020-10-01,Panic attack,13.66
2020-11-01,Panic attack,15.2
2020-12-01,Panic attack,10.54
2021-01-01,Panic attack,13.09
2021-02-01,Panic attack,15.43
2021-03-01,Panic attack,12.45
2021-04-01,Panic attack,15.81
2021-05-01,Panic attack,23.24
2015-01-01,Paris,0.0
2015-02-01,Paris,0.0
2015-03-01,Paris,0.32
2015-04-01,Paris,0.34
2015-05-01,Paris,0.0
2015-06-01,Paris,0.0
2015-07-01,Paris,0.0
2015-08-01,Paris,0.0
2015-09-01,Paris,0.0
2015-10-01,Paris,0.0
2015-11-01,Paris,12.25
2015-12-01,Paris,0.0
2016-01-01,Paris,0.31
2016-02-01,Paris,0.33
2016-03-01,Paris,0.0
2016-04-01,Paris,0.0
2016-05-01,Paris,0.0
2016-06-01,Paris,0.0
2016-07-01,Paris,0.33
2016-08-01,Paris,0.34
2016-09-01,Paris,0.0
2016-10-01,Paris,0.0
2016-11-01,Paris,0.0
2016-12-01,Paris,0.61
2017-01-01,Paris,0.0
2017-02-01,Paris,0.62
2017-03-01,Paris,0.28
2017-04-01,Paris,0.0
2017-05-01,Paris,0.0
2017-06-01,Paris,0.63
2017-07-01,Paris,0.0
2017-08-01,Paris,0.0
2017-09-01,Paris,0.0
2017-10-01,Paris,0.29
2017-11-01,Paris,0.0
2017-12-01,Paris,0.29
2018-01-01,Paris,0.0
2018-02-01,Paris,0.59
2018-03-01,Paris,0.27
